image,emotion
Todd_Haynes_0003.jpg,neutral
Todd_Haynes_0004.jpg,neutral
Todd_MacCulloch_0001.jpg,neutral
Todd_Parrott_0001.jpg,neutral
Todd_Petit_0001.jpg,neutral
Todd_Reid_0001.jpg,neutral
Todd_Robbins_0001.jpg,neutral
Todd_Wike_0001.jpg,neutral
Tomas_Enge_0001.jpg,neutral
Tomas_Malik_0001.jpg,happiness
Tommy_Amaker_0001.jpg,anger
Tommy_Franks_0001.jpg,neutral
Tommy_Franks_0002.jpg,neutral
Tommy_Franks_0003.jpg,neutral
Tommy_Franks_0004.jpg,neutral
Tommy_Franks_0005.jpg,neutral
Tommy_Franks_0006.jpg,anger
Tommy_Franks_0007.jpg,neutral
Tommy_Franks_0008.jpg,neutral
Tommy_Franks_0009.jpg,neutral
Tommy_Franks_0010.jpg,neutral
Tommy_Franks_0011.jpg,neutral
Tommy_Franks_0012.jpg,neutral
Tommy_Franks_0013.jpg,neutral
Tommy_Franks_0014.jpg,neutral
Tommy_Franks_0015.jpg,neutral
Tommy_Franks_0016.jpg,neutral
Tommy_Haas_0001.jpg,neutral
Tommy_Haas_0002.jpg,neutral
Tommy_Haas_0003.jpg,happiness
Tommy_Haas_0004.jpg,happiness
Tommy_Haas_0005.jpg,surprise
Tommy_Haas_0006.jpg,anger
Tommy_Lasorda_0001.jpg,happiness
Tommy_Lewis_0001.jpg,neutral
Tommy_Maddox_0001.jpg,happiness
Tommy_Robredo_0001.jpg,happiness
Tommy_Robredo_0002.jpg,anger
Tommy_Robredo_0003.jpg,anger
Tommy_Shane_Steiner_0001.jpg,happiness
Tommy_Thompson_0001.jpg,neutral
Tommy_Thompson_0002.jpg,neutral
Tommy_Thompson_0003.jpg,neutral
Tommy_Thompson_0004.jpg,neutral
Tommy_Thompson_0005.jpg,neutral
Tommy_Thompson_0006.jpg,neutral
Tommy_Thompson_0007.jpg,neutral
Tommy_Thompson_0008.jpg,neutral
Tommy_Thompson_0009.jpg,neutral
Tommy_Thompson_0010.jpg,neutral
Tommy_Tubberville_0001.jpg,happiness
Tomoko_Hagiwara_0001.jpg,happiness
Tomoko_Hagiwara_0002.jpg,happiness
Tomomi_Morita_0001.jpg,neutral
Tom_Amstutz_0001.jpg,neutral
Tom_Brady_0001.jpg,happiness
Tom_Brennan_0001.jpg,anger
Tom_Christerson_0001.jpg,neutral
Tom_Coughlin_0001.jpg,neutral
Tom_Coverdale_0001.jpg,anger
Tom_Coverdale_0002.jpg,neutral
Tom_Craddick_0001.jpg,neutral
Tom_Craddick_0003.jpg,neutral
Tom_Craddick_0004.jpg,happiness
Tom_Crean_0001.jpg,neutral
Tom_Crean_0002.jpg,surprise
Tom_Crean_0003.jpg,surprise
Tom_Crean_0004.jpg,happiness
Tom_Crean_0005.jpg,happiness
Tom_Cruise_0001.jpg,happiness
Tom_Cruise_0002.jpg,happiness
Tom_Cruise_0003.jpg,happiness
Tom_Cruise_0004.jpg,neutral
Tom_Cruise_0005.jpg,happiness
Tom_Cruise_0006.jpg,happiness
Tom_Cruise_0007.jpg,happiness
Tom_Cruise_0008.jpg,happiness
Tom_Cruise_0009.jpg,happiness
Tom_Cruise_0010.jpg,happiness
Tom_Curley_0001.jpg,neutral
Tom_Daschle_0001.jpg,neutral
Tom_Daschle_0002.jpg,neutral
Tom_Daschle_0003.jpg,neutral
Tom_Daschle_0004.jpg,neutral
Tom_Daschle_0005.jpg,neutral
Tom_Daschle_0006.jpg,neutral
Tom_Daschle_0007.jpg,neutral
Tom_Daschle_0008.jpg,neutral
Tom_Daschle_0010.jpg,neutral
Tom_Daschle_0011.jpg,neutral
Tom_Daschle_0012.jpg,neutral
Tom_Daschle_0013.jpg,neutral
Tom_Daschle_0014.jpg,neutral
Tom_Daschle_0015.jpg,anger
Tom_Daschle_0016.jpg,neutral
Tom_Daschle_0017.jpg,neutral
Tom_Daschle_0018.jpg,neutral
Tom_Daschle_0019.jpg,neutral
Tom_Daschle_0020.jpg,neutral
Tom_Daschle_0021.jpg,neutral
Tom_Daschle_0022.jpg,neutral
Tom_Daschle_0023.jpg,surprise
Tom_Daschle_0024.jpg,neutral
Tom_Daschle_0025.jpg,neutral
Tom_DeLay_0001.jpg,surprise
Tom_Foy_0001.jpg,neutral
Tom_Glavine_0001.jpg,happiness
Tom_Glavine_0002.jpg,happiness
Tom_Hanks_0001.jpg,happiness
Tom_Hanks_0002.jpg,happiness
Tom_Hanks_0003.jpg,neutral
Tom_Hanks_0004.jpg,happiness
Tom_Hanks_0005.jpg,neutral
Tom_Hanks_0006.jpg,happiness
Tom_Hanks_0007.jpg,neutral
Tom_Hanks_0008.jpg,happiness
Tom_Hanks_0009.jpg,happiness
Tom_Hanks_0010.jpg,happiness
Tom_Hanusik_0001.jpg,neutral
Tom_Harkin_0001.jpg,neutral
Tom_Harkin_0002.jpg,neutral
Tom_Harkin_0003.jpg,neutral
Tom_Harkin_0004.jpg,happiness
Tom_Harkin_0005.jpg,neutral
Tom_Izzo_0001.jpg,surprise
Tom_Jones_0001.jpg,surprise
Tom_Jones_0002.jpg,surprise
Tom_Kelly_0001.jpg,neutral
Tom_Koenigs_0001.jpg,neutral
Tom_Lantos_0001.jpg,neutral
Tom_Miller_0001.jpg,neutral
Tom_Moss_0001.jpg,neutral
Tom_OBrien_0001.jpg,happiness
Tom_Osborne_0001.jpg,neutral
Tom_Poston_0001.jpg,sadness
Tom_Reilly_0001.jpg,neutral
Tom_Reilly_0002.jpg,neutral
Tom_Reilly_0003.jpg,neutral
Tom_Ridge_0001.jpg,anger
Tom_Ridge_0002.jpg,neutral
Tom_Ridge_0003.jpg,neutral
Tom_Ridge_0004.jpg,neutral
Tom_Ridge_0005.jpg,anger
Tom_Ridge_0006.jpg,neutral
Tom_Ridge_0007.jpg,neutral
Tom_Ridge_0008.jpg,neutral
Tom_Ridge_0009.jpg,neutral
Tom_Ridge_0010.jpg,neutral
Tom_Ridge_0011.jpg,happiness
Tom_Ridge_0012.jpg,neutral
Tom_Ridge_0013.jpg,neutral
Tom_Ridge_0014.jpg,neutral
Tom_Ridge_0015.jpg,neutral
Tom_Ridge_0016.jpg,neutral
Tom_Ridge_0017.jpg,happiness
Tom_Ridge_0018.jpg,neutral
Tom_Ridge_0019.jpg,neutral
Tom_Ridge_0020.jpg,neutral
Tom_Ridge_0021.jpg,neutral
Tom_Ridge_0022.jpg,neutral
Tom_Ridge_0023.jpg,neutral
Tom_Ridge_0024.jpg,neutral
Tom_Ridge_0025.jpg,neutral
Tom_Ridge_0026.jpg,surprise
Tom_Ridge_0027.jpg,neutral
Tom_Ridge_0028.jpg,neutral
Tom_Ridge_0029.jpg,neutral
Tom_Ridge_0030.jpg,neutral
Tom_Ridge_0031.jpg,neutral
Tom_Ridge_0032.jpg,neutral
Tom_Ridge_0033.jpg,neutral
Tom_Rouen_0001.jpg,happiness
Tom_Schnackenberg_0001.jpg,neutral
Tom_Scully_0001.jpg,neutral
Tom_Sizemore_0001.jpg,happiness
Tom_Smothers_0001.jpg,neutral
Tom_Tunney_0001.jpg,happiness
Tom_Vilsack_0001.jpg,neutral
Tom_Watson_0001.jpg,neutral
Tom_Watson_0002.jpg,happiness
Tom_Watson_0003.jpg,happiness
Tom_Welch_0001.jpg,neutral
Tonga_0001.jpg,neutral
Tonino_Guerra_0001.jpg,neutral
Toni_Braxton_0001.jpg,happiness
Toni_Braxton_0002.jpg,neutral
Toni_Braxton_0003.jpg,neutral
Toni_Jennings_0001.jpg,happiness
Tono_Suratman_0001.jpg,neutral
Tonya_Payne_0001.jpg,neutral
Tony_Bennett_0001.jpg,happiness
Tony_Bennett_0002.jpg,happiness
Tony_Bennett_0003.jpg,happiness
Tony_Bennett_0004.jpg,happiness
Tony_Blair_0001.jpg,neutral
Tony_Blair_0002.jpg,happiness
Tony_Blair_0003.jpg,happiness
Tony_Blair_0004.jpg,neutral
Tony_Blair_0005.jpg,neutral
Tony_Blair_0006.jpg,happiness
Tony_Blair_0007.jpg,happiness
Tony_Blair_0008.jpg,neutral
Tony_Blair_0009.jpg,surprise
Tony_Blair_0010.jpg,neutral
Tony_Blair_0011.jpg,neutral
Tony_Blair_0012.jpg,neutral
Tony_Blair_0013.jpg,happiness
Tony_Blair_0014.jpg,happiness
Tony_Blair_0015.jpg,happiness
Tony_Blair_0016.jpg,neutral
Tony_Blair_0017.jpg,happiness
Tony_Blair_0018.jpg,neutral
Tony_Blair_0019.jpg,neutral
Tony_Blair_0020.jpg,happiness
Tony_Blair_0021.jpg,happiness
Tony_Blair_0022.jpg,happiness
Tony_Blair_0023.jpg,happiness
Tony_Blair_0024.jpg,neutral
Tony_Blair_0025.jpg,happiness
Tony_Blair_0026.jpg,neutral
Tony_Blair_0027.jpg,happiness
Tony_Blair_0028.jpg,neutral
Tony_Blair_0029.jpg,neutral
Tony_Blair_0030.jpg,neutral
Tony_Blair_0031.jpg,happiness
Tony_Blair_0032.jpg,neutral
Tony_Blair_0033.jpg,neutral
Tony_Blair_0034.jpg,neutral
Tony_Blair_0035.jpg,happiness
Tony_Blair_0036.jpg,happiness
Tony_Blair_0037.jpg,neutral
Tony_Blair_0038.jpg,happiness
Tony_Blair_0039.jpg,neutral
Tony_Blair_0040.jpg,happiness
Tony_Blair_0041.jpg,happiness
Tony_Blair_0042.jpg,happiness
Tony_Blair_0043.jpg,neutral
Tony_Blair_0044.jpg,happiness
Tony_Blair_0045.jpg,happiness
Tony_Blair_0046.jpg,neutral
Tony_Blair_0047.jpg,surprise
Tony_Blair_0048.jpg,neutral
Tony_Blair_0049.jpg,neutral
Tony_Blair_0050.jpg,happiness
Tony_Blair_0051.jpg,surprise
Tony_Blair_0052.jpg,neutral
Tony_Blair_0053.jpg,neutral
Tony_Blair_0054.jpg,neutral
Tony_Blair_0055.jpg,happiness
Tony_Blair_0056.jpg,neutral
Tony_Blair_0057.jpg,happiness
Tony_Blair_0058.jpg,neutral
Tony_Blair_0059.jpg,happiness
Tony_Blair_0060.jpg,happiness
Tony_Blair_0061.jpg,happiness
Tony_Blair_0062.jpg,neutral
Tony_Blair_0063.jpg,neutral
Tony_Blair_0064.jpg,happiness
Tony_Blair_0065.jpg,happiness
Tony_Blair_0066.jpg,neutral
Tony_Blair_0067.jpg,happiness
Tony_Blair_0068.jpg,happiness
Tony_Blair_0069.jpg,happiness
Tony_Blair_0070.jpg,happiness
Tony_Blair_0071.jpg,happiness
Tony_Blair_0072.jpg,happiness
Tony_Blair_0073.jpg,happiness
Tony_Blair_0074.jpg,neutral
Tony_Blair_0075.jpg,neutral
Tony_Blair_0076.jpg,neutral
Tony_Blair_0077.jpg,neutral
Tony_Blair_0078.jpg,happiness
Tony_Blair_0079.jpg,neutral
Tony_Blair_0080.jpg,neutral
Tony_Blair_0081.jpg,neutral
Tony_Blair_0082.jpg,happiness
Tony_Blair_0083.jpg,neutral
Tony_Blair_0084.jpg,neutral
Tony_Blair_0085.jpg,neutral
Tony_Blair_0086.jpg,happiness
Tony_Blair_0087.jpg,surprise
Tony_Blair_0088.jpg,happiness
Tony_Blair_0089.jpg,neutral
Tony_Blair_0091.jpg,happiness
Tony_Blair_0092.jpg,happiness
Tony_Blair_0093.jpg,happiness
Tony_Blair_0094.jpg,neutral
Tony_Blair_0095.jpg,neutral
Tony_Blair_0096.jpg,neutral
Tony_Blair_0097.jpg,happiness
Tony_Blair_0098.jpg,happiness
Tony_Blair_0099.jpg,happiness
Tony_Blair_0100.jpg,neutral
Tony_Blair_0101.jpg,happiness
Tony_Blair_0102.jpg,happiness
Tony_Blair_0103.jpg,neutral
Tony_Blair_0104.jpg,happiness
Tony_Blair_0105.jpg,happiness
Tony_Blair_0106.jpg,neutral
Tony_Blair_0107.jpg,neutral
Tony_Blair_0108.jpg,neutral
Tony_Blair_0109.jpg,neutral
Tony_Blair_0110.jpg,surprise
Tony_Blair_0111.jpg,neutral
Tony_Blair_0112.jpg,neutral
Tony_Blair_0113.jpg,neutral
Tony_Blair_0114.jpg,happiness
Tony_Blair_0115.jpg,neutral
Tony_Blair_0116.jpg,neutral
Tony_Blair_0117.jpg,neutral
Tony_Blair_0118.jpg,neutral
Tony_Blair_0119.jpg,surprise
Tony_Blair_0120.jpg,neutral
Tony_Blair_0121.jpg,happiness
Tony_Blair_0122.jpg,happiness
Tony_Blair_0123.jpg,neutral
Tony_Blair_0124.jpg,neutral
Tony_Blair_0125.jpg,happiness
Tony_Blair_0126.jpg,happiness
Tony_Blair_0127.jpg,happiness
Tony_Blair_0128.jpg,neutral
Tony_Blair_0129.jpg,happiness
Tony_Blair_0130.jpg,neutral
Tony_Blair_0131.jpg,neutral
Tony_Blair_0132.jpg,happiness
Tony_Blair_0133.jpg,happiness
Tony_Blair_0134.jpg,happiness
Tony_Blair_0135.jpg,happiness
Tony_Blair_0136.jpg,neutral
Tony_Blair_0137.jpg,neutral
Tony_Blair_0138.jpg,happiness
Tony_Blair_0139.jpg,happiness
Tony_Blair_0140.jpg,happiness
Tony_Blair_0141.jpg,happiness
Tony_Blair_0142.jpg,happiness
Tony_Blair_0143.jpg,happiness
Tony_Blair_0144.jpg,happiness
Tony_Clement_0001.jpg,happiness
Tony_Cummo_0001.jpg,neutral
Tony_Curtis_0001.jpg,neutral
Tony_Curtis_0002.jpg,happiness
Tony_Elias_0001.jpg,happiness
Tony_Fernandes_0001.jpg,neutral
Tony_LaRussa_0001.jpg,neutral
Tony_Parker_0001.jpg,happiness
Tony_Parker_0002.jpg,happiness
Tony_Shalhoub_0001.jpg,happiness
Tony_Shalhoub_0002.jpg,happiness
Tony_Shalhoub_0003.jpg,happiness
Tony_Shalhoub_0004.jpg,neutral
Tony_Stewart_0001.jpg,happiness
Tony_Stewart_0002.jpg,happiness
Tony_Stewart_0003.jpg,happiness
Tony_Stewart_0004.jpg,happiness
Tony_Stewart_0005.jpg,neutral
Tony_Stewart_0006.jpg,happiness
Tora_Takagi_0001.jpg,neutral
Tori_Amos_0001.jpg,neutral
Torri_Edwards_0001.jpg,happiness
Torri_Edwards_0002.jpg,happiness
Toshihiko_Fukui_0001.jpg,happiness
Toshihiko_Fukui_0002.jpg,happiness
Toshihiko_Fukui_0003.jpg,happiness
Toshimitsu_Motegi_0001.jpg,happiness
Toshi_Izawa_0001.jpg,neutral
Toutai_Kefu_0001.jpg,neutral
Tracee_Ellis_Ross_0001.jpg,happiness
Tracee_Ellis_Ross_0002.jpg,happiness
Tracee_Treadwell_0001.jpg,neutral
Tracy_McGrady_0001.jpg,neutral
Tracy_McGrady_0002.jpg,anger
Tracy_Wyle_0001.jpg,happiness
Travis_Rudolph_0001.jpg,neutral
Trent_Lott_0001.jpg,neutral
Trent_Lott_0002.jpg,neutral
Trent_Lott_0003.jpg,neutral
Trent_Lott_0004.jpg,neutral
Trent_Lott_0005.jpg,neutral
Trent_Lott_0006.jpg,neutral
Trent_Lott_0007.jpg,neutral
Trent_Lott_0008.jpg,neutral
Trent_Lott_0009.jpg,neutral
Trent_Lott_0010.jpg,neutral
Trent_Lott_0011.jpg,happiness
Trent_Lott_0012.jpg,happiness
Trent_Lott_0013.jpg,neutral
Trent_Lott_0014.jpg,sadness
Trent_Lott_0015.jpg,happiness
Trent_Lott_0016.jpg,neutral
Trevor_McDonald_0001.jpg,neutral
Trevor_Watson_0001.jpg,neutral
Trisha_Meili_0001.jpg,happiness
Tristan_Gretzky_0001.jpg,neutral
Trista_Rehn_0001.jpg,happiness
Troy_Aikman_0001.jpg,happiness
Troy_Garity_0001.jpg,neutral
Troy_Hudson_0001.jpg,neutral
Troy_Jenkins_0001.jpg,neutral
Troy_Polamalu_0001.jpg,neutral
Trudi_Lacey_0001.jpg,happiness
Tsutomu_Takebe_0001.jpg,neutral
Tsutomu_Takebe_0002.jpg,happiness
Tubby_Smith_0001.jpg,neutral
Tubby_Smith_0002.jpg,neutral
Tubby_Smith_0003.jpg,happiness
Tuncay_Sanli_0001.jpg,neutral
Tung_Chee-hwa_0003.jpg,happiness
Tung_Chee-hwa_0004.jpg,happiness
Tung_Chee-hwa_0005.jpg,happiness
Tung_Chee-hwa_0006.jpg,neutral
Tung_Chee-hwa_0007.jpg,neutral
Tung_Chee-hwa_0008.jpg,happiness
Turner_Gill_0001.jpg,happiness
Turner_Stevenson_0001.jpg,happiness
Tyler_Grillo_0001.jpg,surprise
Tyler_Hamilton_0001.jpg,disgust
Tyler_Hamilton_0002.jpg,happiness
Tyra_Banks_0001.jpg,neutral
Tyrone_Medley_0001.jpg,neutral
Tyron_Garner_0001.jpg,neutral
Tyron_Garner_0002.jpg,neutral
Ty_Votaw_0001.jpg,neutral
T_Boone_Pickens_0001.jpg,happiness
Uday_Hussein_0001.jpg,happiness
Ulrich_Kueperkoch_0001.jpg,neutral
Uma_Thurman_0001.jpg,happiness
Uma_Thurman_0002.jpg,happiness
Uma_Thurman_0003.jpg,happiness
Uri_Lopolianski_0001.jpg,happiness
Urmila_Matondkar_0001.jpg,happiness
Uthai_Pimchaichon_0001.jpg,neutral
Uzi_Even_0001.jpg,happiness
Uzi_Landau_0001.jpg,happiness
Vaclav_Havel_0002.jpg,neutral
Vaclav_Havel_0003.jpg,happiness
Vaclav_Havel_0004.jpg,happiness
Vaclav_Havel_0005.jpg,happiness
Vaclav_Havel_0006.jpg,neutral
Vaclav_Havel_0007.jpg,happiness
Vaclav_Havel_0008.jpg,happiness
Vaclav_Klaus_0001.jpg,neutral
Vaclav_Klaus_0002.jpg,happiness
Vadim_Devyatovskiy_0001.jpg,happiness
Vadim_Strogalev_0001.jpg,neutral
Vagit_Alekperov_0001.jpg,happiness
Valdas_Adamkus_0001.jpg,neutral
Valdas_Adamkus_0002.jpg,happiness
Valentina_Cervi_0001.jpg,neutral
Valentina_Tereshkova_0001.jpg,happiness
Valentino_Rossi_0001.jpg,happiness
Valentino_Rossi_0002.jpg,happiness
Valentino_Rossi_0003.jpg,happiness
Valentino_Rossi_0004.jpg,happiness
Valentino_Rossi_0005.jpg,happiness
Valentino_Rossi_0006.jpg,happiness
Valerie_Harper_0001.jpg,happiness
Valerie_Harper_0002.jpg,happiness
Valerie_Thwaites_0001.jpg,anger
Valeri_Bure_0001.jpg,happiness
Valery_Giscard_dEstaing_0001.jpg,neutral
Valery_Giscard_dEstaing_0002.jpg,neutral
Valery_Giscard_dEstaing_0003.jpg,neutral
Valery_Giscard_dEstaing_0004.jpg,happiness
Valery_Giscard_dEstaing_0005.jpg,neutral
Valery_Giscard_dEstaing_0006.jpg,happiness
Valorie_Brabazon_0001.jpg,neutral
Val_Ackerman_0001.jpg,neutral
Vanessa_Incontrada_0001.jpg,happiness
Vanessa_Incontrada_0002.jpg,happiness
Vanessa_Incontrada_0003.jpg,happiness
Vanessa_Incontrada_0004.jpg,happiness
Vanessa_Laine_0001.jpg,happiness
Vanessa_Redgrave_0001.jpg,happiness
Vanessa_Redgrave_0002.jpg,happiness
Vanessa_Redgrave_0003.jpg,happiness
Vanessa_Redgrave_0004.jpg,happiness
Vanessa_Redgrave_0005.jpg,happiness
Vanessa_Williams_0001.jpg,happiness
Vanessa_Williams_0002.jpg,happiness
Vanessa_Williams_0003.jpg,happiness
Van_Hilley_0001.jpg,neutral
Vassilis_Xiros_0001.jpg,neutral
Venus_Williams_0001.jpg,neutral
Venus_Williams_0002.jpg,happiness
Venus_Williams_0003.jpg,neutral
Venus_Williams_0004.jpg,neutral
Venus_Williams_0005.jpg,sadness
Venus_Williams_0007.jpg,neutral
Venus_Williams_0008.jpg,sadness
Venus_Williams_0009.jpg,sadness
Venus_Williams_0010.jpg,happiness
Venus_Williams_0011.jpg,happiness
Venus_Williams_0012.jpg,happiness
Venus_Williams_0013.jpg,neutral
Venus_Williams_0014.jpg,happiness
Venus_Williams_0015.jpg,neutral
Venus_Williams_0016.jpg,neutral
Venus_Williams_0017.jpg,happiness
Vernon_Forrest_0001.jpg,neutral
Veronica_Lake_0001.jpg,happiness
Viara_Vike-Freiberga_0001.jpg,neutral
Vicente_Fernandez_0001.jpg,happiness
Vicente_Fernandez_0002.jpg,happiness
Vicente_Fernandez_0003.jpg,happiness
Vicente_Fernandez_0004.jpg,neutral
Vicente_Fernandez_0005.jpg,happiness
Vicente_Fox_0001.jpg,neutral
Vicente_Fox_0002.jpg,neutral
Vicente_Fox_0003.jpg,neutral
Vicente_Fox_0004.jpg,neutral
Vicente_Fox_0005.jpg,happiness
Vicente_Fox_0006.jpg,neutral
Vicente_Fox_0007.jpg,happiness
Vicente_Fox_0008.jpg,happiness
Vicente_Fox_0009.jpg,surprise
Vicente_Fox_0010.jpg,neutral
Vicente_Fox_0012.jpg,happiness
Vicente_Fox_0013.jpg,happiness
Vicente_Fox_0014.jpg,neutral
Vicente_Fox_0015.jpg,happiness
Vicente_Fox_0016.jpg,neutral
Vicente_Fox_0017.jpg,happiness
Vicente_Fox_0018.jpg,happiness
Vicente_Fox_0019.jpg,neutral
Vicente_Fox_0021.jpg,neutral
Vicente_Fox_0022.jpg,happiness
Vicente_Fox_0023.jpg,neutral
Vicente_Fox_0024.jpg,neutral
Vicente_Fox_0025.jpg,neutral
Vicente_Fox_0026.jpg,neutral
Vicente_Fox_0027.jpg,neutral
Vicente_Fox_0028.jpg,neutral
Vicente_Fox_0029.jpg,happiness
Vicente_Fox_0030.jpg,surprise
Vicente_Fox_0031.jpg,neutral
Vicente_Fox_0032.jpg,neutral
Vicente_Fox_de_la_Concha_0001.jpg,happiness
Vicki_Zhao_Wei_0001.jpg,happiness
Vicki_Zhao_Wei_0002.jpg,happiness
Victoria_Beckham_0001.jpg,happiness
Victoria_Beckham_0002.jpg,neutral
Victoria_Beckham_0003.jpg,neutral
Victoria_Clarke_0001.jpg,neutral
Victoria_Clarke_0002.jpg,neutral
Victoria_Clarke_0003.jpg,neutral
Victoria_Clarke_0004.jpg,neutral
Victoria_Clarke_0005.jpg,neutral
Victor_Garber_0001.jpg,happiness
Victor_Hanescu_0001.jpg,neutral
Victor_Kraatz_0001.jpg,happiness
Vidar_Helgesen_0001.jpg,happiness
Vidar_Helgesen_0002.jpg,neutral
Vijay_Nambiar_0001.jpg,neutral
Viktor_Yushchenko_0001.jpg,neutral
Vincent_Brooks_0001.jpg,neutral
Vincent_Brooks_0002.jpg,neutral
Vincent_Brooks_0003.jpg,neutral
Vincent_Brooks_0004.jpg,neutral
Vincent_Brooks_0005.jpg,neutral
Vincent_Brooks_0006.jpg,neutral
Vincent_Brooks_0007.jpg,neutral
Vincent_Cianci_Jr_0001.jpg,neutral
Vincent_Gallo_0001.jpg,neutral
Vincent_Gallo_0002.jpg,neutral
Vincent_Gallo_0003.jpg,neutral
Vincent_Sombrotto_0001.jpg,happiness
Vincent_Spadea_0001.jpg,neutral
Vince_Carter_0001.jpg,happiness
Vince_Carter_0002.jpg,neutral
Vince_Carter_0003.jpg,neutral
Vince_Carter_0004.jpg,neutral
Vince_Dooley_0001.jpg,neutral
Vince_Gill_0001.jpg,happiness
Vince_Gill_0002.jpg,neutral
Vince_Vaughan_0001.jpg,happiness
Vinnie_Jones_0001.jpg,neutral
Vin_Diesel_0001.jpg,neutral
Vin_Diesel_0002.jpg,neutral
Viola_Davis_0001.jpg,happiness
Virgina_Ruano_Pascal_0001.jpg,neutral
Vitali_Klitschko_0001.jpg,neutral
Vitali_Klitschko_0002.jpg,happiness
Vitali_Klitschko_0003.jpg,neutral
Vitali_Klitschko_0004.jpg,neutral
Vivica_Fox_0001.jpg,happiness
Vivica_Fox_0002.jpg,happiness
Vladimiro_Montesinos_0001.jpg,neutral
Vladimiro_Montesinos_0002.jpg,neutral
Vladimiro_Montesinos_0003.jpg,neutral
Vladimir_Golovlyov_0001.jpg,neutral
Vladimir_Meciar_0001.jpg,neutral
Vladimir_Putin_0001.jpg,happiness
Vladimir_Putin_0002.jpg,neutral
Vladimir_Putin_0003.jpg,happiness
Vladimir_Putin_0004.jpg,neutral
Vladimir_Putin_0005.jpg,happiness
Vladimir_Putin_0006.jpg,happiness
Vladimir_Putin_0007.jpg,neutral
Vladimir_Putin_0008.jpg,neutral
Vladimir_Putin_0009.jpg,happiness
Vladimir_Putin_0010.jpg,neutral
Vladimir_Putin_0011.jpg,neutral
Vladimir_Putin_0012.jpg,happiness
Vladimir_Putin_0013.jpg,neutral
Vladimir_Putin_0014.jpg,happiness
Vladimir_Putin_0015.jpg,neutral
Vladimir_Putin_0016.jpg,neutral
Vladimir_Putin_0017.jpg,neutral
Vladimir_Putin_0018.jpg,neutral
Vladimir_Putin_0019.jpg,happiness
Vladimir_Putin_0020.jpg,happiness
Vladimir_Putin_0021.jpg,neutral
Vladimir_Putin_0022.jpg,neutral
Vladimir_Putin_0023.jpg,happiness
Vladimir_Putin_0024.jpg,happiness
Vladimir_Putin_0025.jpg,happiness
Vladimir_Putin_0026.jpg,happiness
Vladimir_Putin_0027.jpg,neutral
Vladimir_Putin_0028.jpg,neutral
Vladimir_Putin_0031.jpg,neutral
Vladimir_Putin_0032.jpg,neutral
Vladimir_Putin_0033.jpg,neutral
Vladimir_Putin_0034.jpg,neutral
Vladimir_Putin_0035.jpg,neutral
Vladimir_Putin_0036.jpg,neutral
Vladimir_Putin_0037.jpg,neutral
Vladimir_Putin_0038.jpg,happiness
Vladimir_Putin_0039.jpg,neutral
Vladimir_Putin_0041.jpg,happiness
Vladimir_Putin_0042.jpg,happiness
Vladimir_Putin_0043.jpg,sadness
Vladimir_Putin_0044.jpg,happiness
Vladimir_Putin_0045.jpg,neutral
Vladimir_Putin_0046.jpg,happiness
Vladimir_Putin_0047.jpg,neutral
Vladimir_Putin_0048.jpg,neutral
Vladimir_Putin_0049.jpg,happiness
Vladimir_Spidla_0001.jpg,neutral
Vladimir_Spidla_0002.jpg,neutral
Vladimir_Spidla_0003.jpg,happiness
Vladimir_Ustinov_0001.jpg,neutral
Vladimir_Voltchkov_0001.jpg,neutral
Vladimir_Voltchkov_0002.jpg,neutral
Vojislav_Kostunica_0001.jpg,neutral
Vojislav_Kostunica_0002.jpg,contempt
Vojislav_Kostunica_0003.jpg,neutral
Vojislav_Kostunica_0004.jpg,neutral
Vojislav_Kostunica_0005.jpg,neutral
Vojislav_Kostunica_0006.jpg,happiness
Vojislav_Kostunica_0007.jpg,neutral
Vojislav_Seselj_0001.jpg,happiness
Vyacheslav_Fetisov_0001.jpg,neutral
Vytas_Danelius_0001.jpg,neutral
Walid_Al-Awadi_0001.jpg,neutral
Wallace_Capel_0001.jpg,neutral
Wally_Szczerbiak_0001.jpg,neutral
Walter_Annenberg_0001.jpg,neutral
Walter_Mondale_0001.jpg,neutral
Walter_Mondale_0003.jpg,happiness
Walter_Mondale_0004.jpg,happiness
Walter_Mondale_0005.jpg,happiness
Walter_Mondale_0006.jpg,neutral
Walter_Mondale_0007.jpg,happiness
Walter_Mondale_0008.jpg,happiness
Walter_Mondale_0009.jpg,happiness
Walter_Mondale_0010.jpg,happiness
Walter_Woods_0001.jpg,neutral
Walt_Harris_0001.jpg,neutral
Wanda_de_la_Jesus_0001.jpg,neutral
Wanda_Ilene_Barzee_0001.jpg,neutral
Wang_Fei_0001.jpg,neutral
Wang_Hailan_0001.jpg,sadness
Wang_Nan_0001.jpg,neutral
Wang_Yingfan_0001.jpg,happiness
Wang_Yingfan_0002.jpg,happiness
Wang_Yingfan_0003.jpg,neutral
Wang_Yi_0001.jpg,neutral
Wang_Yi_0002.jpg,neutral
Wan_Yanhai_0001.jpg,happiness
Ward_Cuff_0001.jpg,neutral
Warren_Beatty_0001.jpg,happiness
Warren_Beatty_0002.jpg,happiness
Warren_Buffett_0001.jpg,happiness
Warren_Buffett_0002.jpg,happiness
Warren_Buffett_0003.jpg,neutral
Warren_Granados_0001.jpg,happiness
Warren_Truss_0001.jpg,neutral
Wayne_Allard_0001.jpg,neutral
